District_Code,District_Name,State_Union_Territory,Total_Population,Urban_Population_Share_Pct,Rural_Population_Share_Pct,Median_Income_Band,Estimated_Total_Retail_Universe,Census_Demographic_Notes,District_Num_ID,District_Name_Clean,Mean_Panel_Coverage_Pct,Total_Category_Units,Avg_Units_Per_Audit,Audit_Count,Total_Audience_Events,Total_Engagement_Clicks,Campus_Registrations,Search_Queries,Audience_Events_Per_100k,Campus_Registrations_Per_100k,Search_Queries_Per_100k,demand_signal,Avg_Kestrel_Stocking,Avg_Category_Stocking,Universe,Avg_Category_Stocking_Clean,Avg_Kestrel_Stocking_Clean,distribution_gap,competitive_intensity,WCI,Classification
DST_0302,Sagar,Madhya Pradesh,2378458,30,70,Medium,2901,0,302,Sagar,51.91375,82829,14.146712211784799,5855,1134,1134,201,198,47.67794932683277,8.45085345211057,8.324721311034292,0.6368,938.7916666666666,1685.0833333333333,2901.0,1685.0833333333333,938.7916666666666,0.4429,0.5177,0.538,UNKNOWN (Panel Blindness / Low Sampling)
DST_0303,Dewas,Madhya Pradesh,1563715,29,71,Medium,1885,0,303,Dewas,16.449166666666667,1592,5.289036544850498,301,1359,1359,233,233,86.9084200125982,14.900413438510215,14.900413438510215,0.6313,592.5,1402.5,1885.0,1402.5,592.5,0.5775,0.625,0.5612,UNKNOWN (Panel Blindness / Low Sampling)
DST_0304,Satna,Madhya Pradesh,2228935,21,79,Medium,2438,0,304,Satna,52.42291666666667,65282,12.10719584569733,5392,925,925,156,158,41.49963996258303,6.998858199095084,7.088587150365534,0.2828,771.9166666666666,1332.375,2438.0,1332.375,771.9166666666666,0.4206,0.5833,0.3578,UNKNOWN (Panel Blindness / Low Sampling)
DST_0305,Ratlam,Madhya Pradesh,1455069,30,70,Medium,1775,0,305,Ratlam,39.40083333333333,49935,15.93839770188318,3133,760,760,125,123,52.23120003243832,8.590657900072094,8.45320737367094,0.7715,564.7916666666666,1024.0,1775.0,1024.0,564.7916666666666,0.4484,0.5672,0.5907,UNKNOWN (Panel Blindness / Low Sampling)
DST_0306,Rewa,Madhya Pradesh,2365106,17,83,Medium,2454,0,306,Rewa,38.944583333333334,60615,14.816670740650208,4091,1013,1013,158,165,42.83106127167239,6.680461679095989,6.976431500321761,0.4519,806.4583333333334,1447.9583333333333,2454.0,1447.9583333333333,806.4583333333334,0.443,0.6179,0.4348,UNKNOWN (Panel Blindness / Low Sampling)
DST_0307,Singrauli,Madhya Pradesh,1178272,19,81,Medium,1256,0,307,Singrauli,17.550833333333333,3036,3.0853658536585367,984,517,517,73,87,43.877814290757996,6.195513429836235,7.383694087613048,0.2313,102.125,270.75,1256.0,270.75,102.125,0.6228,0.5982,0.4024,UNKNOWN (Panel Blindness / Low Sampling)
DST_0309,Khandwa,Madhya Pradesh,1310061,20,80,Low-Medium,1414,0,309,Khandwa,58.880833333333335,46232,13.510227936879017,3422,591,591,86,101,45.112403162906155,6.564579817275685,7.709564669126094,0.4179,433.4583333333333,837.375,1414.0,837.375,433.4583333333333,0.4824,0.5947,0.438,UNKNOWN (Panel Blindness / Low Sampling)
DST_0312,Chhindwara,Madhya Pradesh,2090922,24,76,Medium,2375,0,312,Chhindwara,41.34875,61928,13.658579620644023,4534,933,933,147,149,44.621463641398385,7.030391377583668,7.126042960952153,0.425,737.9166666666666,1404.7916666666667,2375.0,1404.7916666666667,737.9166666666666,0.4747,0.579,0.4416,UNKNOWN (Panel Blindness / Low Sampling)
DST_0313,Guna,Madhya Pradesh,1241519,25,75,Low-Medium,1427,0,313,Guna,41.915416666666665,44792,16.24664490388103,2757,433,433,59,75,34.8766309657766,4.752243018431454,6.040986887836593,0.4116,444.8333333333333,892.125,1427.0,892.125,444.8333333333333,0.5014,0.5057,0.4596,UNKNOWN (Panel Blindness / Low Sampling)
DST_0314,Shivpuri,Madhya Pradesh,1726050,17,83,Low-Medium,1791,0,314,Shivpuri,38.027499999999996,34418,11.22936378466558,3065,534,534,91,95,30.93769010167724,5.272153182121028,5.503896179137336,0.1482,557.8333333333334,1071.0,1791.0,1071.0,557.8333333333334,0.4791,0.584,0.3176,UNKNOWN (Panel Blindness / Low Sampling)
DST_0315,Vidisha,Madhya Pradesh,1458875,23,77,Low-Medium,1636,0,315,Vidisha,58.61083333333334,55265,13.300842358604092,4155,764,764,133,120,52.36912004112759,9.116613829149173,8.225516236826323,0.6453,484.6666666666667,954.7083333333334,1636.0,954.7083333333334,484.6666666666667,0.4923,0.5564,0.5514,UNKNOWN (Panel Blindness / Low Sampling)
DST_0317,Mandsaur,Madhya Pradesh,1340411,21,79,Medium,1466,0,317,Mandsaur,47.23833333333334,42837,13.867594690838459,3089,579,579,113,97,43.19570639154707,8.430250124775164,7.2365863902937235,0.5056,465.9166666666667,872.125,1466.0,872.125,465.9166666666667,0.4658,0.54,0.4826,UNKNOWN (Panel Blindness / Low Sampling)
DST_0318,Khargone,Madhya Pradesh,1874309,16,84,Low-Medium,1919,0,318,Khargone,53.865,53957,12.111560044893379,4455,844,844,132,160,45.02992836293269,7.042595431169567,8.536479310508566,0.3822,627.6666666666666,1133.4583333333333,1919.0,1133.4583333333333,627.6666666666666,0.4462,0.5663,0.4149,UNKNOWN (Panel Blindness / Low Sampling)
DST_0319,Neemuch,Madhya Pradesh,826067,30,70,Medium,1007,0,319,Neemuch,40.04333333333333,29718,17.450381679389313,1703,366,366,57,49,44.30633350563574,6.9001666935006485,5.931722245290032,0.5374,347.2083333333333,594.0416666666666,1007.0,594.0416666666666,347.2083333333333,0.4155,0.5729,0.4727,UNKNOWN (Panel Blindness / Low Sampling)
DST_0322,Sehore,Madhya Pradesh,1311332,19,81,Low-Medium,1397,0,322,Sehore,27.832916666666666,6112,3.9356084996780427,1553,637,637,103,92,48.57656184703797,7.8546089014833775,7.015767174140493,0.3997,107.04166666666667,280.2916666666667,1397.0,280.2916666666667,107.04166666666667,0.6181,0.6633,0.4635,UNKNOWN (Panel Blindness / Low Sampling)
DST_0323,Betul,Madhya Pradesh,1575362,20,80,Low-Medium,1701,0,323,Betul,59.54208333333333,60845,13.645436196456604,4459,768,768,124,141,48.75069983914808,7.871206744862451,8.950323798593594,0.6024,542.25,992.6666666666666,1701.0,992.6666666666666,542.25,0.4537,0.6124,0.5074,UNKNOWN (Panel Blindness / Low Sampling)
DST_0324,Seoni,Madhya Pradesh,1379131,12,88,Low-Medium,1334,0,324,Seoni,26.102500000000003,3743,2.84855403348554,1314,604,604,101,103,43.79569453518194,7.32345223187645,7.468471087953212,0.276,104.33333333333333,270.125,1334.0,270.125,104.33333333333333,0.6138,0.6172,0.4156,UNKNOWN (Panel Blindness / Low Sampling)
DST_0325,Datia,Madhya Pradesh,786725,23,77,Low-Medium,882,0,325,Datia,35.24125,22457,16.47615553925165,1363,299,299,61,56,38.005656360227526,7.753662334360799,7.118116241380406,0.5394,274.1666666666667,542.75,882.0,542.75,274.1666666666667,0.4949,0.5542,0.5051,UNKNOWN (Panel Blindness / Low Sampling)
DST_0326,Dhar,Madhya Pradesh,2185793,19,81,Low-Medium,2330,0,326,Dhar,56.75958333333333,83690,14.41191665231617,5807,1196,1196,198,212,54.716983721697346,9.058497305097053,9.698997114548359,0.7554,702.5833333333334,1367.4166666666667,2330.0,1367.4166666666667,702.5833333333334,0.4862,0.5598,0.5981,UNKNOWN (Panel Blindness / Low Sampling)
DST_0327,Thiruvananthapuram,Kerala,3301427,54,46,High,5137,0,327,Thiruvananthapuram,45.030833333333334,85351,14.710617028610823,5802,1491,1491,265,218,45.16228891324872,8.026832033541858,6.603205220045755,0.5594,1664.0833333333333,3082.875,5137.0,3082.875,1664.0833333333333,0.4602,0.5329,0.5062,UNKNOWN (Panel Blindness / Low Sampling)
DST_0328,Ernakulam,Kerala,3282388,68,32,High,5750,0,328,Ernakulam,16.712083333333332,2635,8.107692307692307,325,2051,2051,332,383,62.48499567997445,10.114587306558517,11.668334151843109,0.5896,1831.7083333333333,4346.208333333333,5750.0,4346.208333333333,1831.7083333333333,0.5786,0.5962,0.5486,UNKNOWN (Panel Blindness / Low Sampling)
DST_0331,Kollam,Kerala,2635375,45,55,Medium-High,3768,0,331,Kollam,58.925000000000004,82181,14.13745054188887,5813,1283,1283,213,232,48.68377365650049,8.08234122278613,8.803301237964236,0.6472,1188.2916666666667,2268.7916666666665,3768.0,2268.7916666666665,1188.2916666666667,0.4762,0.5453,0.5488,UNKNOWN (Panel Blindness / Low Sampling)
DST_0332,Kannur,Kerala,2523003,65,35,Medium-High,4314,0,332,Kannur,42.624583333333334,97534,16.672478632478633,5850,1247,1247,218,218,49.425228586727805,8.640497058465646,8.640497058465646,0.7847,1349.2916666666667,2730.25,4314.0,2730.25,1349.2916666666667,0.5058,0.5549,0.6192,UNKNOWN (Panel Blindness / Low Sampling)
DST_0333,Palakkad,Kerala,2809934,24,76,Medium,3192,0,333,Palakkad,58.93375,74997,12.866186309830159,5829,1247,1247,216,210,44.378266535797636,7.687013289280103,7.473485142355656,0.4231,1009.0833333333334,1886.875,3192.0,1886.875,1009.0833333333334,0.4652,0.5688,0.4395,UNKNOWN (Panel Blindness / Low Sampling)
DST_0334,Alappuzha,Kerala,2127789,54,46,Medium-High,3310,0,334,Alappuzha,37.663333333333334,79120,14.315180025330196,5527,1163,1163,188,218,54.65767517361919,8.835462538813765,10.245376773730854,0.7396,973.125,1974.2916666666667,3310.0,1974.2916666666667,973.125,0.5071,0.5197,0.6064,UNKNOWN (Panel Blindness / Low Sampling)
DST_0337,Kasaragod,Kerala,1307375,39,61,Medium,1759,0,337,Kasaragod,41.124583333333334,39770,13.121082151105245,3031,609,609,95,102,46.581891194186824,7.266469069700736,7.801893106415527,0.4624,561.0833333333334,1009.2916666666666,1759.0,1009.2916666666666,561.0833333333334,0.4441,0.5762,0.4483,UNKNOWN (Panel Blindness / Low Sampling)
DST_0338,Pathanamthitta,Kerala,1197412,11,89,Medium-High,1142,0,338,Pathanamthitta,25.370416666666667,3356,2.544351781652767,1319,557,557,107,82,46.51698830477731,8.935938507380918,6.848102407525564,0.3662,85.29166666666667,245.54166666666666,1142.0,245.54166666666666,85.29166666666667,0.6526,0.5429,0.4846,UNKNOWN (Panel Blindness / Low Sampling)
DST_0339,Idukki,Kerala,1108974,5,95,Low-Medium,964,0,339,Idukki,19.36916666666667,1785,2.7934272300469485,639,512,512,95,82,46.16880107198185,8.566476761402882,7.394222046684592,0.3825,74.25,198.08333333333334,964.0,198.08333333333334,74.25,0.6252,0.5266,0.4856,UNKNOWN (Panel Blindness / Low Sampling)
DST_0340,Wayanad,Kerala,817420,4,96,Low-Medium,699,0,340,Wayanad,47.70458333333334,2528,1.9719188767550702,1282,71,71,20,13,8.685865283452815,2.446722615057131,1.590369699787135,0.026,391.0416666666667,433.125,699.0,433.125,391.0416666666667,0.0972,0.534,0.1389,UNKNOWN (Panel Blindness / Low Sampling)
